,Unnamed: 0,name,description,SDG Goal,five Ps,Unnamed: 0.1,company id,active,finder_url,tag_line,tags,corona_description,homepage,founded,company stage,had_exit,exit_type,exit_date,exit_quarter,exit_half,exit_amount,exit_acquired_by_or_stock_exchange,exit_acquired_by_or_stock_exchange_key,exit_by_country,employees,product_stage,business_model,closing_date,closing_reason,products,alternative_names,former_names,abroad_countries,geographical_markets,registrar_id,total_funding,total_equity_funding,Unnamed: 33
226,226,Raanan Fish Feed,"Raanan Fish Feed develops aquaculture feed based on extruded fish feed, crumbled starter feeds, and organic fish feed.

The companys products address a wide range of nutritional needs and provide balanced and complete feeding programs.",14,Planet,226,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6n6OEJDA,1,https://finder.startupnationcentral.org/company_page/raanan-fish-feed,Prepared Feed for Aquaculture,"agtech, animal-feeding, aquaculture, emerging-markets, fish-farms, nutrition, organic, sdg",,http://www.raanan-fishfeed.com/,1995-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,b2b,,,,,,"Ghana,Vietnam","Western Africa, Israel, Southeast Asia",512069972,,,
174,174,PowerSines,"PowerSines provides a range of solutions for energy efficiency and voltage optimization. The PowerSines Remote EMS SaaS platform is a flagship remote control, monitoring, and management solution that allows users to visualize their energy consumption and electric figures, set thresholds and alerts, and measure their savings.

PowerSines Universal Energy Control for Commercial Facilities (ComEC) saves and optimizes voltage on-site for the entire electric load; its Lighting Energy Controller (SmartLEC) significantly reduces electricity costs for commercial and public lighting; and its Motor Efficiency Controller (SinuMEC) is designed to improve the overall efficiency of electric AC motors.

The company has more than 30,000 units installed worldwide and offers proven electricity savings of up to 40% and TCO reduction of up to 50%.",7,Prosperity,174,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6IzNAIDA,1,https://finder.startupnationcentral.org/company_page/powersines,Energy Efficiency and Voltage Optimization,"carbon-footprint-reducing, cleantech, commercial-sites, data-analytics, energy, energy-control-and-management, energy-efficiency, energy-saving, hospitals, lighting, monitoring, municipalities, power-control, remote-control, residential-sites, saas, sdg, smart-city, supermarkets",,http://www.powersines.com/,2006-12-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2g",,,"SmartLEC,Energy Hub,ComEC,SinuMEC,ComEC+/-",,,,Worldwide,513907261,2450000.0,,
25,25,Biosound,"Biosound develops an indoor farming technology that combines audio and agricultural technologies. The company's system intends to enhance and stimulate plant growth. 
The companys technology is applicable for a wide range of growing methods and plant species, such as leafy greens, herbs, vegetables, and cannabis.",2,People,25,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICA4MSI24wKDA,1,https://finder.startupnationcentral.org/company_page/biosound,Indoor Farming Technology,"agriculture, agtech, audio, cannabis, greenhouses, growing-systems, medical-cannabis, patent-pending, pest-control, plant-protection, plant-stimulants, sdg, smart-farming, sound-technology, special-crops",,https://biosoundtech.com/,2019-01-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,R&D,"b2b,b2c",,,,bio sound,,,Worldwide,515969921,,,
121,121,MemTech,"MemTech has developed high-flux, low-pressure filtration membranes that separate solids from water during the treatment and purification of water and wastewater. 

MemTech's ultrafiltration membrane is aimed at industrial and commercial water treatment, point-of-use systems, and reverse osmosis pretreatment applications.

The company's research and development is performed in cooperation with the Technion, the Israel Institute of Technology; Arkema, a polymer producer; Mekorot, the Israeli national water carrier; and Groupe SEB.",6,People,121,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgL6sq8oIDA,1,https://finder.startupnationcentral.org/company_page/advanced-mem-tech,Filtration Membranes for Wastewater Treatment,"agriculture, cleantech, commercial-sites, desalination, drinking-water, filtration-and-purification, food-and-beverage, industrial-water, manufacturing-facilities, membranes, nanotechnology, oil-and-gas-companies, polymers, reverse-osmosis, sdg, waste-water, water, water-treatment, water-utilities",,http://memtech-water.com/,2009-09-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,Released,b2b,,,,"mem-tech,ADVANCED MEM TECH,Advanced Membrane Technologies,mem tech",Advanced MemTech,,"China, North America",514326461,5000000.0,5000000.0,
321,321,Neurolief,"Neurolief is dedicated to bringing relief to patients with chronic neurological and neuropsychiatric disorders. The company has created a digital therapeutics platform of clinically proven neuromodulation-based solutions that can be delivered to patients at home or in the community.

Neurolief's Relivion is a noninvasive, multichannel brain neuromodulation system for treating neurological and neuropsychiatric disorders. It offers precise, personalized care by delivering stimulation to six branches of the occipital and trigeminal nerves via three adaptive output channels. This creates a cumulative effect by releasing neurotransmitters in the brainstem to modulate the brain networks associated with pain and mood control. 

The Relivion device is placed comfortably on the patient's head, where it stimulates the nerves. The connected e-Relief mobile app displays the treatment status and transmits information between patients and the cloud.

In July 2019, Neurolief received the CE mark for Relivion, allowing the company to market, sell, and distribute the device as an over-the-counter therapy within the European Union and countries that participate with agreements on mutual recognition of conformity assessment.",3,People,321,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgNGhs4cKDA,1,https://finder.startupnationcentral.org/company_page/neurolief,Brain Neuromodulation Technology,"clinics, cloud, digital-healthcare, digital-therapeutics, doctors, healthcare-providers, medical-devices, mental-health, mhealth, migraine, neuro-stimulation, neurology, non-invasive, patients, personalization, pharma-companies, sdg, therapeutic-devices, wearable",,http://www.neurolief.com/,2013-08-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2b2c",,,Relivion,"Neuro-lief,Neurolife,Neuro lief",,,Worldwide,514954916,5300000.0,5300000.0,
102,102,Ecology Services,"Ecology Services is the developer of technology designed for processing industrial waste and hazardous materials professionally, personally, and efficiently. The company specializes in processing and reclaiming organic and inorganic sludge.

Ecology Services also develops methods for cleaning empty containers and neutralizing industrial waste, and provides logistical services such as transport, interim storage, chemical analysis of containers, and packaging for storing dangerous materials.
",9,Prosperity,102,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgKnsjY8JDA,1,https://finder.startupnationcentral.org/company_page/ecology-services,Industrial Waste Recycling and Recovery,"clean-environment, cleantech, environmental-quality, manufacturing-facilities, municipalities, organic-waste, recycling, sdg, sludge-treatment, waste-management, waste-tech",,https://www.eco-srv.com/en/,1992-02-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2g",,,,,,,Worldwide,511656589,,,
203,203,Biofeed,"Biofeed develops technology designed to deal with one of the most pressing problems in fruit-producing countries: fruit fly infestation. Biofeed enhances green pest control through the slow release of lures to manipulate insect behavior. 

The company has patented its Slow Fluid Release (SFR) technology, a liquid mixture of lures and additives that may include food substances, feeding stimulants, and control or therapeutic agents. The SFR delivery system uses gravity as its energy source. 

Biofeeds system currently provides insect control for 12 months, and future versions will last for up to three years, enabling yield protection and the production of quality fruit without any spraying against fruit flies. Biofeed offers its technology via a broad range of professional applications, including a special line of products developed to control fruit flies.",2,People,203,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6Yo_UKDA,1,https://finder.startupnationcentral.org/company_page/biofeed,Slow-release Technology for Green Pest Control ,"agtech, biopesticides, crops, eco-friendly, emerging-markets, novel-farming-systems, organic, pest-control, pesticides, plant-protection, sdg, smallholder-farms",,https://biofeed.co.il/enhome/,2004-04-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",,,"Biofeed 365,U-trap,U-card",Bio Feed,,,"Ethiopia, India, Asia, Africa, Israel, Togo, Senegal",513535765,230000.0,,
105,105,Advantix Systems,"Advantix Systems provides air conditioning systems to industrial and commercial customers across the globe. Using liquid desiccant technology for HVAC applications, Advantix Systems helps its customers raise productivity by optimizing their climate solutions and reducing their energy consumption.",9,Prosperity,105,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgL6Y9KIJDA,1,https://finder.startupnationcentral.org/company_page/advantix-systems,Dehumidification and Cooling,"agtech, air-conditioning, cleantech, commercial-sites, cooling, energy-saving, environmental-control, environmental-quality, food-and-beverage, hospitals, humidity, hvac, industrial-applications, manufacturing-facilities, pharma-companies, postharvest, sdg",,http://www.advantixsystems.com,2006-01-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,Released,b2b,,,DuCool,,DuCool,United States,"Singapore, Germany, USA, India",513726059,,,
77,77,BrightSource Industries,"BrightSource Industries develops solar thermal technology and plant engineering, and designs, engineers, and supplies the solar field for all BrightSource plants.

BrightSource is partnering with General Electric and NOY Infrastructure & Energy Investment Fund to form the Megalim project, a 121-megawatt solar thermal power station in Ashalim located in the Negev desert. GE is responsible for the engineering, procurement, and construction of the solar power station, and BrightSource is providing the advanced solar field technology.  

The project is one of three selected under Israel's Ashalim 250-megawatt total solar tender. It will be located on Plot B and feature BrightSource's concentrating solar power tower technology. More than 50,000 computer-controlled heliostats, or mirrors, track the sun on two axes and reflect sunlight onto a boiler on top of a 250-meter tower.

BrightSource Industries is a wholly owned subsidiary of US-based BrightSource Energy Inc, which has its key technology development in Israel.",7,Prosperity,77,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgJ7Kko0JDA,1,https://finder.startupnationcentral.org/company_page/brightsource-industries-israel,Solar Thermal Technology,"cleantech, csp, energy, energy-storage, photovoltaics, renewable-energy, sdg, solar-energy, solar-thermal-energy",,http://www.brightsourceenergy.com/,2004-05-01 00:00:00,C+,0,,,,,,,,,51-200,Released,"b2b,b2g",,,,"Megalim,BrightSource,BrightSource Energy,BrightSource Limitless","LuzII,Luz Industries","United States,China,United Kingdom","USA, China, Europe, South Africa",513538652,771000000.0,771000000.0,
14,14,Thinking Cap Math,"Thinking Cap Math is developing a cost-effective technology to teach math skills to elementary school children. The company is building a personal tutoring system for Amazon Alexa, making the learning process simple and repeatable by mimicking interaction with a real person. The learning game for Amazon Alexa helps children develop agility in mental math and builds a foundation for future learning success.",4,People,14,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICA4KThlNsKDA,1,https://finder.startupnationcentral.org/company_page/magic-numbers-math,Math Learning Game for Amazon Alexa,"edtech, gamification, k-12, math, parents, sdg, stem, students, teachers, tutoring",,http://www.thinkingcapmath.com/home,2018-09-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b2c,b2c",,,Magic Numbers,"Magic Numbers Math,Magic-Numbers-Math,MagicNumbersMath,ThinkingCapMath",Magic Numbers Math,,,,,,
